#Nsample
#ln(Lhood)
#O1 : x (arcsec)
#O1 : y (arcsec)
#O1 : emass
#O1 : theta (deg)
#O1 : rc (arcsec)
#O1 : sigma (km/s)
#O2 : emass
#O2 : theta (deg)
#O2 : rc (arcsec)
#O2 : sigma (km/s)
#O2 : rcut (arcsec)
#O3 : emass
#O3 : rc (arcsec)
#O3 : sigma (km/s)
#O3 : rcut (arcsec)
#O4 : emass
#O4 : rc (arcsec)
#O4 : sigma (km/s)
#O4 : rcut (arcsec)
#O5 : emass
#O5 : theta (deg)
#O5 : rc (arcsec)
#O5 : sigma (km/s)
#O5 : rcut (arcsec)
#O6 : sigma (km/s)
#Redshift of A3c
#Redshift of B7c
#Pot0 rcut (arcsec)
#Pot0 sigma (km/s)
#Chi2
3 8.092508 -0.132148 -0.419833 0.482805 119.787368 8.978813 828.992504 0.531250 70.861465 2.689242 200.038987 3.697981 0.180455 3.883820 118.963465 5.115115 0.350811 5.004210 25.974244 6.285035 0.440589 173.936266 1.024136 227.800036 17.108156 678.768825 1.537670 1.963513 14.708632 114.174857 41.816932 
3 6.265311 -0.266434 -0.420650 0.480373 119.097584 9.429637 844.960101 0.523507 73.362391 2.850814 209.096639 2.861958 0.209276 3.683254 117.451545 6.372720 0.122616 5.832952 21.865022 6.959029 0.528241 5.438388 0.676538 230.245218 16.224466 694.407831 1.512615 1.965667 15.582599 110.137944 45.471326 
3 5.069264 -0.142417 -0.493758 0.481050 119.956371 9.094242 831.496208 0.544236 67.677134 2.468913 189.328031 4.936700 0.347123 3.388846 150.635508 7.611709 0.463532 5.730085 16.146291 6.685218 0.303457 171.911397 1.013155 212.527156 17.013591 704.414752 1.536824 1.952056 16.337317 110.168439 47.863420 
3 1.357895 -0.068966 -0.532275 0.499307 119.511744 9.174263 837.573256 0.421909 73.012558 2.659614 188.090308 3.540162 0.385030 4.455605 111.287470 5.762781 0.582247 5.031642 40.899127 5.898741 0.346423 146.433022 0.889014 218.970291 17.010195 662.426574 1.533578 1.953052 14.418997 112.696936 55.286157 
3 3.416934 -0.204677 -0.188547 0.467586 120.148066 9.281051 838.425781 0.311582 69.065582 2.722126 210.912804 3.284926 0.146530 4.034694 116.506646 4.543346 0.378517 5.589326 28.986706 7.061292 0.512805 5.325989 0.581290 229.534553 17.259976 670.033826 1.527095 1.972583 14.234241 114.351427 51.168079 
3 7.164683 -0.226100 -0.112952 0.473171 119.222306 9.121837 834.702279 0.593454 80.931943 3.236875 219.160864 3.292929 0.496199 3.746294 105.208422 4.799469 0.309030 5.112709 38.936181 6.989670 0.578062 176.826573 0.804022 225.240257 16.719092 677.330243 1.517817 1.979925 15.711358 112.950396 43.672582 
4 1.993240 -0.196412 -0.481292 0.478747 119.123978 9.160748 840.577017 0.522889 79.007427 3.111987 186.321742 3.589341 0.387765 3.030854 129.871433 8.563833 0.453732 5.328759 42.480903 6.295098 0.356704 178.512273 0.978461 219.141613 16.514711 702.309531 1.503119 1.940885 16.644487 107.577884 54.015467 
4 -2.508539 -0.338120 0.114911 0.467950 118.744914 9.727574 845.656033 0.369185 77.138701 3.062439 208.260915 3.959340 0.136607 3.492085 128.920027 6.443947 0.196373 6.084009 36.075332 8.124160 0.458783 2.923277 0.826618 214.077875 16.524624 710.931795 1.510679 1.998951 16.006423 110.416297 63.019026 
4 5.131314 -0.088004 -0.326530 0.476550 119.697490 9.053857 831.404103 0.528712 76.307761 2.731785 189.439724 4.291115 0.489562 3.641318 125.871709 6.578324 0.505118 5.326361 27.803211 6.356762 0.362278 168.668907 1.196615 218.414115 17.065698 681.342835 1.535054 1.954454 15.534811 112.393227 47.739320 
4 7.315198 -0.167856 -0.531202 0.511997 118.537267 8.966375 828.997298 0.547526 72.252121 3.038277 186.533131 3.171758 0.119546 4.349235 108.660460 5.383034 0.546533 5.653394 9.072693 5.798014 0.396664 174.296600 0.879189 218.242379 17.288699 714.389243 1.534784 1.982275 16.201974 111.433301 43.371552 
